id,tag,html,sent id,text,target
0,cv086,18371,21,"after the un delegation leaves the country without rescuing any of the children , henderson loses hope .",pos
0,cv086,18371,22,"however , his reporting has grabbed the attention of nina ( marisa tomei ) and her children's aid group that helps to find homes for the yugoslavian orphans .",pos
0,cv086,18371,23,"unfortunately , only babies are wanted for adoption , so henderson pledges to take emira to england .",pos
0,cv086,18371,24,"the group of children , nina and henderson depart the front lines on a dangerous escape for italy .",pos
0,cv086,18371,25,can they complete this dangerous trek through the war torn countryside and avoid hostile troops gathering up muslims for concentration camps ?,pos
0,cv086,18371,26,the movie was beautifully and sensitively made .,pos
0,cv086,18371,27,director michael winterbottom and screenwriter frank cottrell boyce vividly express the societal destruction that has occurred .,pos
0,cv086,18371,28,"they show the destroyed lives , families that have been split up , and the desolation that everyone attempts to cope with .",pos
0,cv086,18371,29,"this is best exemplified by the group of yugoslavians henderson , his producer and flynn have befriended .",pos
0,cv086,18371,30,the group of twenty-somethings reside in a bombed out bar without life's simplest pleasures and amenities .,pos
0,cv086,18371,31,one of them is an accomplished musician who spends his days playing the piano and promising to play a concert when sarajevo is declared the most dangerous place on earth .,pos
0,cv086,18371,32,"like the rest of those deeply effected by the war , this small group tries to survive instead of trying to live .",pos
0,cv086,18371,33,winterbottom brilliantly intersplices scenes with actual news footage to give the film the feel of a documentary and keeps the viewer aware that many of these horrors are being carried out thousands of miles away as you sit safely in your living room .,pos
0,cv086,18371,34,the picture is also bolstered by beautiful cinematography that captures the devastation of this city that hosted the 1984 olympics .,pos
0,cv086,18371,35,winterbottom and boyce also produce a realistic portrayal of the reporters covering the atrocities .,pos
0,cv086,18371,36,this portrayal is much more flattering to reporters than earlier wafflemovies . com,pos
0,cv086,18371,37,selection mad city .,pos
0,cv086,18371,38,"we watch them struggle to cover the horror , while trying to remain professionally detached .",pos
0,cv086,18371,39,"however , they are human and question the reason behind it all , why no one cares , and how they can get out .",pos
0,cv086,18371,40,stephen dillane is wonderful as henderson .,pos
0,cv086,18371,41,he portrays the character as an everyman caught in the middle of extraordinary events .,pos
0,cv086,18371,42,dillane avoids making the character overly heroic and preachy .,pos
0,cv086,18371,43,"henderson realizes that he cannot save the world , but he can help a few .",pos
0,cv086,18371,44,it is a wonderful opportunity for dillane after he had to suffer through the denis leary-sandra bullock disaster two if by sea .,pos
0,cv086,18371,45,"woody harrelson continues to prove that he is one of the finest , most versatile actors of his generation .",pos
0,cv086,18371,46,harrelson plays the cocky celebrity reporter with a heart of gold by allowing the character's caring nature and vulnerability shine through .,pos
0,cv086,18371,47,"harrelson is equally adept at taking on roles as zany leading men ( cheers , white men can't jump ) as well as excellent supporting roles such as this one .",pos
0,cv086,18371,48,"this ability will serve him well and give him a long , successful career .",pos
0,cv086,18371,49,america's involvement in this struggle comes seven years after the events of the movie take place .,pos
0,cv086,18371,50,"for those who do not have a full understanding of the history of the conflict , the entire movie , most importantly the opening scenes , provide a history lesson .",pos
0,cv086,18371,51,war is a foreign concept to most of us in america .,pos
0,cv086,18371,52,battles are fought thousands of miles away among people we have no attachment to .,pos
0,cv086,18371,53,televised images of the gulf war are all the experience most of us have with war .,pos
0,cv086,18371,54,"this picture brings it right into your living room and makes you think outside of our own small world , something we don't do enough of in 90's america .",pos
0,cv087,1989,0,many people dislike french films for their lack of closure .,pos
0,cv087,1989,1,"while possibly shallow , i've often had a desire for a sense of epiphany , or at least a resolution , in the films which i view .",pos
0,cv087,1989,2,"there is no revelation in un coeur en hiver in the traditional ; however , the film is incredibly successful in its passionate dramatization of a passion-denying protagonist , stephane ( daniel auteuil ) .",pos
0,cv087,1989,3,stephane ( daniel auteuil ) is a master violin maker .,pos
0,cv087,1989,4,he is passionless about all that which surrounds him except his craft and the music which his craft is responsible for producing .,pos
0,cv087,1989,5,"even the relationship between he and his boss , maxime ( andre dussollier ) is a controlled , and almost manipulated association , highlighted by the fact that stephane permits maxime to win close squash matches .",pos
0,cv087,1989,6,"in the beginning of the movie , stephane is a closed , solitary individual and the audience is carefully left to wonder about the depth of emotion behind this enigmatic man .",pos
0,cv087,1989,7,camille kessler ( emmanuelle beart ) is a master violinist and the new love of maximes .,pos
0,cv087,1989,8,maxime is so much in love with camille that he plans to and does leave his wife .,pos
0,cv087,1989,9,"like stephane , camille is outwardly very controlled and reserved , sacrificing all thought and emotion to her violin and the music which emerges .",pos
0,cv087,1989,10,"when stephane and camille meet , there is a recognition of a bonding by both individuals .",pos
0,cv087,1989,11,"however , whereas camille submits to the wild interplay of emotions which she now feels for stephane , stephane only admits that camille is attracted to him .",pos
0,cv087,1989,12,"stephane ignores his feelings for camille , which the audience cannot help but to see is present .",pos
0,cv087,1989,13,"as the movie progresses , the two characters become more and more polarized in their views and emotions for one another .",pos
0,cv087,1989,14,"these two people , with very similar approaches to life initially , react to their new circumstance very differently .",pos
0,cv087,1989,15,"stephane becomes even more rational and controlled , while camille becomes more tempestuous , until she almost borders on suffering a nervous breakdown due to the inability to consummate their relationship .",pos
0,cv087,1989,16,"however , their approach to each other is perhaps not surprising considering their vocation .",pos
0,cv087,1989,17,"the audience is led to believe that stephane may have been a genius as a violinist as well , due to his relationship with a master violin teacher .",pos
0,cv087,1989,18,"however , apparently , he could not be a violinist due to his intolerance for flaws in his playing .",pos
0,cv087,1989,19,"consequently , stephane becomes a precision craftsmen with the instrument and no longer plays .",pos
0,cv087,1989,20,"in contrast , camille had almost given the violin , years earlier .",pos
0,cv087,1989,21,"however , with the aid of her manager , she has progressed to being almost one of the world's finest , successfully submerging herself to her playing .",pos
0,cv087,1989,22,"during the course of the movie , we see both characters evolve as they struggle to meet the challenge of their new emotions .",pos
0,cv087,1989,23,stephane attempts to remain unchanged .,pos
0,cv087,1989,24,"however , we do see subtle hints of his transformation .",pos
0,cv087,1989,25,one of the most obvious is when he defeats maxime in squash .,pos
0,cv087,1989,26,"the development of all of the characters , many of which is not included in this synopsis , is incredible .",pos
0,cv087,1989,27,"american movies , with rare exceptions , have not and i would daresay cannot approach foreign films in character development .",pos
0,cv087,1989,28,"in its essence , this movie is about the development and growth of the characters , camille and stephane .",pos
